task_id,failure_within_30d_target,maintenance_duration_hours_target,priority_score_target,priority_class_target,block_required_target
EVT-0000584,False,4.85,24,LOW,False
EVT-0000585,False,4.37,57,HIGH,True
EVT-0000586,False,4.37,48,MEDIUM,False
EVT-0000587,False,4.1,45,MEDIUM,False
EVT-0000588,True,6.76,58,HIGH,True
EVT-0000589,True,5.18,53,HIGH,True
EVT-0000590,True,9.24,64,HIGH,True
EVT-0000591,True,4.92,23,LOW,False
EVT-0000592,True,6.06,30,MEDIUM,False
EVT-0000593,False,6.08,41,MEDIUM,False
EVT-0000594,False,4.53,40,MEDIUM,False
EVT-0000595,False,5.17,16,LOW,False
EVT-0000596,False,6.22,32,MEDIUM,False
EVT-0000597,False,5.18,41,MEDIUM,False
EVT-0000598,False,5.1,39,MEDIUM,False
EVT-0000599,True,4.04,35,MEDIUM,False
EVT-0000600,False,1.49,24,LOW,False
EVT-0000601,False,4.44,38,MEDIUM,False
EVT-0000602,False,2.55,27,LOW,False
EVT-0000603,True,4.4,48,MEDIUM,False
EVT-0000604,False,4.85,45,MEDIUM,False
EVT-0000605,False,3.79,33,MEDIUM,False
EVT-0000606,False,4.37,37,MEDIUM,False
EVT-0000607,False,7.46,53,HIGH,False
EVT-0000608,False,5.33,44,MEDIUM,False
EVT-0000609,False,3.84,31,MEDIUM,False
EVT-0000610,False,5.78,46,MEDIUM,True
EVT-0000611,False,4.2,33,MEDIUM,False
EVT-0000612,False,4.11,44,MEDIUM,False
EVT-0000613,False,4.58,41,MEDIUM,False
EVT-0000614,False,4.3,36,MEDIUM,False
EVT-0000615,False,4.63,42,MEDIUM,False
EVT-0000616,False,5.2,48,MEDIUM,False
EVT-0000617,False,6.27,57,HIGH,True
EVT-0000618,False,5.52,51,HIGH,False
EVT-0000619,False,6.67,33,MEDIUM,False
EVT-0000620,False,9.04,44,MEDIUM,False
EVT-0000621,False,5.5,44,MEDIUM,False
EVT-0000622,False,3.62,34,MEDIUM,False
EVT-0000623,False,4.77,61,HIGH,False
EVT-0000624,False,5.39,48,MEDIUM,False
EVT-0000625,False,3.63,57,HIGH,False
EVT-0000626,True,5.85,67,HIGH,True
EVT-0000627,False,6.34,29,LOW,False
EVT-0000628,False,2.12,34,MEDIUM,False
EVT-0000629,False,5.45,55,HIGH,True
EVT-0000630,False,4.0,25,LOW,False
EVT-0000631,False,5.9,30,MEDIUM,False
EVT-0000632,True,5.22,70,HIGH,True
EVT-0000633,False,3.57,28,LOW,False
EVT-0000634,False,7.41,29,LOW,False
EVT-0000635,False,2.4,37,MEDIUM,False
EVT-0000636,False,5.2,31,MEDIUM,False
EVT-0000637,False,1.9,35,MEDIUM,False
EVT-0000638,False,3.32,25,LOW,False
EVT-0000639,False,7.83,63,HIGH,True
EVT-0000640,False,7.74,39,MEDIUM,False
EVT-0000641,False,8.31,40,MEDIUM,False
EVT-0000642,False,7.88,57,HIGH,True
EVT-0000643,False,7.35,49,MEDIUM,True
EVT-0000644,False,3.01,41,MEDIUM,False
EVT-0000645,False,3.52,27,LOW,False
EVT-0000646,False,3.99,30,MEDIUM,False
EVT-0000647,False,3.09,41,MEDIUM,False
EVT-0000648,False,2.55,24,LOW,False
EVT-0000649,False,2.68,47,MEDIUM,False
EVT-0000650,False,1.96,27,LOW,False
EVT-0000651,False,5.35,49,MEDIUM,True
EVT-0000652,False,6.0,60,HIGH,True
EVT-0000653,False,6.25,46,MEDIUM,True
EVT-0000654,False,4.19,33,MEDIUM,False
EVT-0000655,True,2.1,49,MEDIUM,False
EVT-0000656,False,3.58,27,LOW,False
EVT-0000657,False,4.28,45,MEDIUM,False
EVT-0000658,True,2.71,39,MEDIUM,True
EVT-0000659,False,3.3,30,MEDIUM,False
EVT-0000660,False,4.19,34,MEDIUM,False
EVT-0000661,False,3.28,21,LOW,False
EVT-0000662,False,6.56,54,HIGH,False
EVT-0000663,False,5.42,39,MEDIUM,False
EVT-0000664,True,9.31,75,CRITICAL,True
EVT-0000665,False,4.39,46,MEDIUM,True
EVT-0000666,False,3.01,55,HIGH,True
EVT-0000667,False,6.12,39,MEDIUM,False
EVT-0000668,False,3.01,36,MEDIUM,False
EVT-0000669,False,5.46,54,HIGH,True
EVT-0000670,False,2.04,42,MEDIUM,False
EVT-0000671,True,6.4,42,MEDIUM,True
EVT-0000672,False,5.34,33,MEDIUM,False
EVT-0000673,False,2.23,27,LOW,False
EVT-0000674,True,4.19,25,LOW,False
EVT-0000675,False,4.28,33,MEDIUM,False
EVT-0000676,False,2.92,27,LOW,False
EVT-0000677,False,2.63,45,MEDIUM,False
EVT-0000678,False,8.66,48,MEDIUM,False
EVT-0000679,False,4.28,21,LOW,False
EVT-0000680,False,6.18,38,MEDIUM,False
EVT-0000681,False,3.69,39,MEDIUM,False
EVT-0000682,False,5.05,44,MEDIUM,False
EVT-0000683,False,2.2,41,MEDIUM,False
EVT-0000684,False,3.73,32,MEDIUM,False
EVT-0000685,False,5.09,33,MEDIUM,False
EVT-0000686,False,1.51,13,LOW,False
EVT-0000687,False,5.29,47,MEDIUM,True
EVT-0000688,False,2.05,29,LOW,False
EVT-0000689,False,5.27,26,LOW,False
EVT-0000690,False,5.75,42,MEDIUM,False
EVT-0000691,False,6.44,37,MEDIUM,False
EVT-0000692,False,3.2,32,MEDIUM,False
EVT-0000693,False,3.49,43,MEDIUM,False
EVT-0000694,True,4.02,48,MEDIUM,False
EVT-0000695,True,4.77,35,MEDIUM,False
EVT-0000696,False,2.02,45,MEDIUM,False
EVT-0000697,False,5.71,37,MEDIUM,True
EVT-0000698,False,2.87,42,MEDIUM,False
EVT-0000699,False,4.42,27,LOW,False
EVT-0000700,False,6.38,29,LOW,False
EVT-0000701,False,4.52,40,MEDIUM,False
EVT-0000702,False,3.66,38,MEDIUM,False
EVT-0000703,False,4.32,26,LOW,False
EVT-0000704,False,3.89,27,LOW,False
EVT-0000705,True,2.83,16,LOW,False
EVT-0000706,False,5.03,36,MEDIUM,False
EVT-0000707,False,3.87,40,MEDIUM,False
EVT-0000708,False,6.16,43,MEDIUM,True
EVT-0000709,False,6.72,47,MEDIUM,False
EVT-0000710,False,5.96,33,MEDIUM,False
EVT-0000711,False,10.01,69,HIGH,True
EVT-0000712,False,4.72,39,MEDIUM,False
EVT-0000713,False,3.24,23,LOW,False
EVT-0000714,True,4.69,39,MEDIUM,False
EVT-0000715,False,4.52,34,MEDIUM,False
EVT-0000716,False,4.33,29,LOW,False
EVT-0000717,False,4.36,28,LOW,False
EVT-0000718,False,4.24,48,MEDIUM,False
EVT-0000719,False,2.05,47,MEDIUM,False
EVT-0000720,False,3.13,33,MEDIUM,False
EVT-0000721,False,7.36,40,MEDIUM,False
EVT-0000722,False,2.66,44,MEDIUM,False
EVT-0000723,False,5.21,37,MEDIUM,False
EVT-0000724,False,2.93,10,LOW,False
EVT-0000725,False,2.09,36,MEDIUM,False
EVT-0000726,False,5.64,22,LOW,False
EVT-0000727,False,7.59,32,MEDIUM,False
EVT-0000728,False,3.57,31,MEDIUM,False
EVT-0000729,False,2.22,38,MEDIUM,False
EVT-0000730,False,3.99,33,MEDIUM,False
EVT-0000731,True,5.51,41,MEDIUM,False
EVT-0000732,True,6.33,37,MEDIUM,False
EVT-0000733,False,5.02,31,MEDIUM,False
EVT-0000734,False,4.24,33,MEDIUM,False
EVT-0000735,False,4.45,31,MEDIUM,False
EVT-0000736,False,1.85,33,MEDIUM,True
EVT-0000737,False,5.36,46,MEDIUM,False
EVT-0000738,False,3.12,25,LOW,False
EVT-0000739,False,2.79,38,MEDIUM,False
EVT-0000740,False,5.1,42,MEDIUM,True
EVT-0000741,False,5.83,22,LOW,False
EVT-0000742,False,2.69,43,MEDIUM,False
EVT-0000743,False,3.66,45,MEDIUM,False
EVT-0000744,False,5.85,30,MEDIUM,False
EVT-0000745,False,5.3,25,LOW,False
EVT-0000746,False,5.51,29,LOW,False
EVT-0000747,False,8.2,53,HIGH,True
EVT-0000748,False,5.62,56,HIGH,True
EVT-0000749,False,3.73,35,MEDIUM,False
EVT-0000750,False,5.51,27,LOW,False
EVT-0000751,False,5.17,36,MEDIUM,False
EVT-0000752,False,3.83,23,LOW,False
EVT-0000753,False,3.88,16,LOW,False
EVT-0000754,False,5.82,44,MEDIUM,False
EVT-0000755,False,2.88,30,MEDIUM,False
EVT-0000756,False,6.93,52,HIGH,False
EVT-0000757,False,4.65,37,MEDIUM,False
EVT-0000758,False,4.37,44,MEDIUM,False
EVT-0000759,False,6.56,25,LOW,False
EVT-0000760,False,4.04,49,MEDIUM,True
EVT-0000761,True,4.95,56,HIGH,True
EVT-0000762,False,4.48,61,HIGH,True
EVT-0000763,False,3.01,39,MEDIUM,False
EVT-0000764,False,6.39,38,MEDIUM,True
EVT-0000765,False,3.39,34,MEDIUM,True
EVT-0000766,False,5.53,37,MEDIUM,False
EVT-0000767,False,4.57,34,MEDIUM,False
EVT-0000768,False,3.39,36,MEDIUM,False
EVT-0000769,False,2.94,39,MEDIUM,False
EVT-0000770,False,1.14,25,LOW,False
EVT-0000771,False,3.03,32,MEDIUM,False
EVT-0000772,False,6.51,29,LOW,False
EVT-0000773,True,5.76,60,HIGH,True
EVT-0000774,False,3.72,16,LOW,False
EVT-0000775,False,2.62,21,LOW,False
EVT-0000776,False,3.65,39,MEDIUM,False
EVT-0000777,False,2.7,27,LOW,False
EVT-0000778,False,5.47,37,MEDIUM,False
EVT-0000779,False,4.01,29,LOW,False
EVT-0000780,False,5.23,44,MEDIUM,False
EVT-0000781,False,8.36,43,MEDIUM,True
EVT-0000782,False,6.84,58,HIGH,True
EVT-0000783,False,6.05,30,MEDIUM,False
EVT-0000784,False,6.53,35,MEDIUM,False
EVT-0000785,False,7.05,60,HIGH,True
EVT-0000786,False,3.35,25,LOW,False
EVT-0000787,True,5.34,59,HIGH,False
EVT-0000788,False,4.12,32,MEDIUM,False
EVT-0000789,True,3.59,39,MEDIUM,False
EVT-0000790,False,3.14,27,LOW,False
EVT-0000791,False,5.7,64,HIGH,True
EVT-0000792,False,3.78,40,MEDIUM,False
EVT-0000793,False,5.26,40,MEDIUM,False
EVT-0000794,False,5.56,40,MEDIUM,False
EVT-0000795,False,5.6,39,MEDIUM,False
EVT-0000796,False,5.12,27,LOW,False
EVT-0000797,False,3.9,47,MEDIUM,False
EVT-0000798,False,5.29,46,MEDIUM,False
EVT-0000799,False,3.6,26,LOW,False
EVT-0000800,False,4.5,48,MEDIUM,False
EVT-0000801,False,3.15,18,LOW,False
EVT-0000802,False,7.72,34,MEDIUM,False
EVT-0000803,False,4.51,26,LOW,False
EVT-0000804,False,3.37,36,MEDIUM,False
EVT-0000805,True,6.02,52,HIGH,True
EVT-0000806,True,9.02,62,HIGH,True
EVT-0000807,False,5.78,33,MEDIUM,False
EVT-0000808,True,6.12,39,MEDIUM,False
EVT-0000809,True,3.4,29,LOW,False
EVT-0000810,False,4.15,14,LOW,False
EVT-0000811,False,5.24,32,MEDIUM,False
EVT-0000812,False,4.61,32,MEDIUM,False
EVT-0000813,False,4.59,36,MEDIUM,False
EVT-0000814,True,6.63,26,LOW,False
EVT-0000815,False,4.2,18,LOW,False
EVT-0000816,False,3.97,32,MEDIUM,False
EVT-0000817,False,4.38,42,MEDIUM,False
EVT-0000818,False,2.91,50,HIGH,False
EVT-0000819,False,7.33,30,MEDIUM,False
EVT-0000820,False,3.47,38,MEDIUM,False
EVT-0000821,False,4.46,55,HIGH,True
EVT-0000822,False,3.86,31,MEDIUM,False
EVT-0000823,False,4.39,38,MEDIUM,True
EVT-0000824,False,4.5,39,MEDIUM,False
EVT-0000825,True,6.49,45,MEDIUM,False
EVT-0000826,False,4.36,30,MEDIUM,False
EVT-0000827,True,7.54,58,HIGH,False
EVT-0000828,False,2.34,34,MEDIUM,False
EVT-0000829,False,5.19,31,MEDIUM,False
EVT-0000830,True,6.71,71,HIGH,False
EVT-0000831,False,7.05,43,MEDIUM,True
EVT-0000832,False,7.43,46,MEDIUM,False
EVT-0000833,False,4.87,22,LOW,False
EVT-0000834,False,5.25,24,LOW,False
EVT-0000835,False,6.25,36,MEDIUM,False
EVT-0000836,False,6.13,33,MEDIUM,False
EVT-0000837,True,3.02,15,LOW,False
EVT-0000838,False,4.32,20,LOW,False
EVT-0000839,False,6.08,37,MEDIUM,False
EVT-0000840,False,2.1,33,MEDIUM,False
EVT-0000841,False,4.84,52,HIGH,False
EVT-0000842,False,4.09,34,MEDIUM,False
EVT-0000843,False,1.56,40,MEDIUM,False
EVT-0000844,False,6.17,41,MEDIUM,True
EVT-0000845,False,4.75,36,MEDIUM,False
EVT-0000846,False,3.53,23,LOW,False
EVT-0000847,True,6.47,43,MEDIUM,True
EVT-0000848,False,3.84,29,LOW,False
EVT-0000849,False,4.84,26,LOW,False
EVT-0000850,False,3.26,25,LOW,False
EVT-0000851,True,8.05,62,HIGH,False
EVT-0000852,False,0.5,28,LOW,False
EVT-0000853,False,4.82,53,HIGH,False
EVT-0000854,False,5.49,25,LOW,False
EVT-0000855,False,5.42,41,MEDIUM,True
EVT-0000856,False,6.2,43,MEDIUM,False
EVT-0000857,False,4.24,50,HIGH,True
EVT-0000858,False,5.54,31,MEDIUM,False
EVT-0000859,False,4.07,44,MEDIUM,False
EVT-0000860,True,8.6,58,HIGH,True
EVT-0000861,False,5.34,55,HIGH,True
EVT-0000862,False,2.76,40,MEDIUM,False
EVT-0000863,False,4.17,34,MEDIUM,False
EVT-0000864,False,4.46,25,LOW,False
EVT-0000865,False,3.27,38,MEDIUM,False
EVT-0000866,False,2.62,33,MEDIUM,False
EVT-0000867,False,3.02,49,MEDIUM,False
EVT-0000868,False,5.09,37,MEDIUM,False
EVT-0000869,False,3.25,36,MEDIUM,False
EVT-0000870,False,4.42,44,MEDIUM,True
EVT-0000871,False,8.34,40,MEDIUM,False
EVT-0000872,False,1.23,8,LOW,False
EVT-0000873,False,8.47,45,MEDIUM,False
EVT-0000874,False,2.54,35,MEDIUM,False
EVT-0000875,True,4.78,48,MEDIUM,False
EVT-0000876,False,3.03,15,LOW,False
EVT-0000877,False,3.59,31,MEDIUM,False
EVT-0000878,False,3.79,23,LOW,False
EVT-0000879,False,6.25,42,MEDIUM,True
EVT-0000880,False,3.0,38,MEDIUM,False
EVT-0000881,False,5.11,36,MEDIUM,False
EVT-0000882,False,3.14,26,LOW,False
EVT-0000883,False,3.6,25,LOW,False
EVT-0000884,False,5.38,44,MEDIUM,False
EVT-0000885,False,6.81,47,MEDIUM,False
EVT-0000886,False,4.83,39,MEDIUM,False
EVT-0000887,False,6.13,19,LOW,False
EVT-0000888,False,6.68,67,HIGH,True
EVT-0000889,False,2.76,43,MEDIUM,False
EVT-0000890,False,4.35,31,MEDIUM,False
EVT-0000891,True,5.35,26,LOW,False
EVT-0000892,False,1.62,24,LOW,False
EVT-0000893,True,1.87,40,MEDIUM,False
EVT-0000894,False,3.87,42,MEDIUM,True
EVT-0000895,False,3.61,39,MEDIUM,False
EVT-0000896,False,4.82,39,MEDIUM,True
EVT-0000897,False,3.31,39,MEDIUM,False
EVT-0000898,False,1.68,14,LOW,False
EVT-0000899,True,4.53,53,HIGH,False
EVT-0000900,False,4.57,33,MEDIUM,False
EVT-0000901,False,3.31,28,LOW,False
EVT-0000902,False,5.83,42,MEDIUM,False
EVT-0000903,False,6.06,29,LOW,False
EVT-0000904,True,3.2,33,MEDIUM,False
EVT-0000905,False,4.83,27,LOW,False
EVT-0000906,False,6.59,37,MEDIUM,False
EVT-0000907,False,3.91,6,LOW,False
EVT-0000908,False,3.72,25,LOW,False
EVT-0000909,False,4.77,53,HIGH,False
EVT-0000910,False,5.22,33,MEDIUM,False
EVT-0000911,False,6.95,50,HIGH,False
EVT-0000912,False,6.14,44,MEDIUM,False
EVT-0000913,True,4.13,47,MEDIUM,False
EVT-0000914,True,2.91,30,MEDIUM,False
EVT-0000915,False,5.81,50,HIGH,True
EVT-0000916,False,6.91,38,MEDIUM,False
EVT-0000917,False,3.64,36,MEDIUM,False
EVT-0000918,False,2.98,33,MEDIUM,False
EVT-0000919,False,6.24,52,HIGH,True
EVT-0000920,False,4.56,23,LOW,False
EVT-0000921,True,1.13,27,LOW,True
EVT-0000922,False,2.16,12,LOW,False
EVT-0000923,False,6.71,28,LOW,False
EVT-0000924,False,9.06,54,HIGH,True
EVT-0000925,False,8.04,48,MEDIUM,True
EVT-0000926,False,2.66,35,MEDIUM,False
EVT-0000927,False,2.46,15,LOW,False
EVT-0000928,False,3.83,36,MEDIUM,False
EVT-0000929,False,3.57,50,HIGH,False
EVT-0000930,True,8.43,51,HIGH,False
EVT-0000931,False,2.69,22,LOW,False
EVT-0000932,False,5.9,38,MEDIUM,False
EVT-0000933,False,3.24,30,MEDIUM,False
EVT-0000934,False,5.4,24,LOW,False
EVT-0000935,False,7.4,51,HIGH,False
EVT-0000936,False,1.8,24,LOW,False
EVT-0000937,True,4.18,52,HIGH,True
EVT-0000938,True,4.34,47,MEDIUM,False
EVT-0000939,False,4.24,40,MEDIUM,False
EVT-0000940,False,5.2,21,LOW,False
EVT-0000941,True,7.32,57,HIGH,True
EVT-0000942,False,6.53,19,LOW,False
EVT-0000943,False,5.97,36,MEDIUM,False
EVT-0000944,False,4.76,44,MEDIUM,False
EVT-0000945,True,3.29,47,MEDIUM,False
EVT-0000946,False,4.35,46,MEDIUM,False
EVT-0000947,False,3.55,33,MEDIUM,False
EVT-0000948,False,3.99,29,LOW,False
EVT-0000949,False,6.81,37,MEDIUM,False
EVT-0000950,False,3.91,33,MEDIUM,False
EVT-0000951,False,3.74,17,LOW,False
EVT-0000952,True,6.22,45,MEDIUM,True
EVT-0000953,False,7.04,43,MEDIUM,False
EVT-0000954,False,3.17,43,MEDIUM,False
EVT-0000955,False,4.26,48,MEDIUM,False
EVT-0000956,False,4.41,46,MEDIUM,False
EVT-0000957,True,4.88,35,MEDIUM,False
EVT-0000958,False,4.39,30,MEDIUM,False
EVT-0000959,False,4.76,24,LOW,False
EVT-0000960,False,3.79,20,LOW,False
EVT-0000961,False,3.76,19,LOW,False
EVT-0000962,False,4.24,23,LOW,False
EVT-0000963,False,4.61,34,MEDIUM,False
EVT-0000964,True,3.99,53,HIGH,False
EVT-0000965,False,2.82,41,MEDIUM,False
EVT-0000966,False,5.65,32,MEDIUM,False
EVT-0000967,False,3.46,35,MEDIUM,False
EVT-0000968,False,5.2,33,MEDIUM,False
EVT-0000969,False,4.27,47,MEDIUM,True
EVT-0000970,False,4.73,18,LOW,False
EVT-0000971,False,3.49,27,LOW,False
EVT-0000972,False,4.62,46,MEDIUM,False
EVT-0000973,True,4.64,44,MEDIUM,False
EVT-0000974,False,3.53,33,MEDIUM,False
EVT-0000975,False,5.18,49,MEDIUM,False
EVT-0000976,False,4.6,26,LOW,False
EVT-0000977,False,5.02,34,MEDIUM,False
EVT-0000978,False,4.08,29,LOW,False
EVT-0000979,False,3.67,46,MEDIUM,False
EVT-0000980,False,2.7,37,MEDIUM,False
EVT-0000981,False,7.04,33,MEDIUM,False
EVT-0000982,False,4.06,29,LOW,False
EVT-0000983,False,2.56,25,LOW,False
EVT-0000984,False,5.94,43,MEDIUM,False
EVT-0000985,True,4.55,19,LOW,False
EVT-0000986,False,5.77,53,HIGH,False
EVT-0000987,False,7.11,26,LOW,False
EVT-0000988,False,6.23,22,LOW,False
EVT-0000989,False,7.71,48,MEDIUM,True
EVT-0000990,True,8.74,52,HIGH,True
EVT-0000991,False,7.48,38,MEDIUM,False
EVT-0000992,False,5.13,20,LOW,False
EVT-0000993,False,2.98,37,MEDIUM,False
EVT-0000994,False,0.8,29,LOW,False
EVT-0000995,False,4.92,33,MEDIUM,False
EVT-0000996,False,4.19,34,MEDIUM,False
EVT-0000997,False,6.37,31,MEDIUM,False
EVT-0000998,False,6.19,49,MEDIUM,False
EVT-0000999,False,5.9,26,LOW,False
EVT-0001000,False,7.85,26,LOW,False
EVT-0001001,False,5.47,38,MEDIUM,False
EVT-0001002,False,5.98,59,HIGH,True
EVT-0001003,False,2.81,38,MEDIUM,False
EVT-0001004,False,3.08,25,LOW,False
EVT-0001005,True,7.55,61,HIGH,True
EVT-0001006,False,5.04,62,HIGH,True
EVT-0001007,False,3.98,51,HIGH,True
EVT-0001008,False,3.52,40,MEDIUM,False
EVT-0001009,False,3.89,26,LOW,False
EVT-0001010,False,4.35,51,HIGH,False
EVT-0001011,False,2.66,39,MEDIUM,False
EVT-0001012,False,3.37,36,MEDIUM,False
EVT-0001013,False,6.66,27,LOW,False
EVT-0001014,False,5.87,22,LOW,False
EVT-0001015,False,6.18,46,MEDIUM,True
EVT-0001016,False,2.81,42,MEDIUM,False
EVT-0001017,False,6.42,18,LOW,False
EVT-0001018,False,6.34,44,MEDIUM,False
EVT-0001019,False,4.53,30,MEDIUM,False
EVT-0001020,False,4.43,36,MEDIUM,False
EVT-0001021,True,5.4,41,MEDIUM,False
EVT-0001022,False,6.6,37,MEDIUM,True
EVT-0001023,False,4.99,26,LOW,False
EVT-0001024,True,4.2,39,MEDIUM,False
EVT-0001025,False,4.67,35,MEDIUM,True
EVT-0001026,False,5.07,31,MEDIUM,False
EVT-0001027,False,4.87,49,MEDIUM,False
EVT-0001028,False,2.04,24,LOW,True
EVT-0001029,False,5.67,26,LOW,False
EVT-0001030,False,4.77,34,MEDIUM,False
EVT-0001031,False,4.63,52,HIGH,False
EVT-0001032,False,4.79,39,MEDIUM,False
EVT-0001033,False,4.04,30,MEDIUM,True
EVT-0001034,False,5.41,18,LOW,False
EVT-0001035,False,6.6,47,MEDIUM,True
EVT-0001036,False,3.82,27,LOW,False
EVT-0001037,False,4.44,37,MEDIUM,False
EVT-0001038,True,4.27,38,MEDIUM,False
EVT-0001039,False,7.05,45,MEDIUM,True
EVT-0001040,False,4.17,35,MEDIUM,False
EVT-0001041,False,1.58,22,LOW,False
EVT-0001042,False,3.73,40,MEDIUM,False
EVT-0001043,False,7.28,49,MEDIUM,True
EVT-0001044,False,1.76,44,MEDIUM,False
EVT-0001045,False,6.22,54,HIGH,True
EVT-0001046,False,4.7,35,MEDIUM,False
EVT-0001047,False,8.07,56,HIGH,False
EVT-0001048,True,6.18,58,HIGH,True
EVT-0001049,True,9.31,39,MEDIUM,False
EVT-0001050,False,2.16,14,LOW,False
EVT-0001051,False,4.19,32,MEDIUM,False
EVT-0001052,False,3.99,20,LOW,False
EVT-0001053,False,1.89,25,LOW,False
EVT-0001054,False,5.67,45,MEDIUM,True
EVT-0001055,False,2.47,41,MEDIUM,False
EVT-0001056,False,2.46,25,LOW,False
EVT-0001057,False,9.01,43,MEDIUM,True
EVT-0001058,False,3.81,35,MEDIUM,False
EVT-0001059,False,5.11,21,LOW,False
EVT-0001060,False,2.02,30,MEDIUM,False
EVT-0001061,False,5.41,31,MEDIUM,False
EVT-0001062,False,4.36,37,MEDIUM,False
EVT-0001063,False,7.45,58,HIGH,False
EVT-0001064,False,4.69,50,HIGH,False
EVT-0001065,False,4.54,47,MEDIUM,False
EVT-0001066,False,5.21,42,MEDIUM,True
EVT-0001067,False,3.93,29,LOW,False
EVT-0001068,False,3.9,51,HIGH,False
EVT-0001069,False,3.88,25,LOW,False
EVT-0001070,False,8.21,44,MEDIUM,True
EVT-0001071,False,4.09,30,MEDIUM,False
EVT-0001072,False,2.46,44,MEDIUM,False
EVT-0001073,False,3.41,44,MEDIUM,False
EVT-0001074,False,2.56,22,LOW,False
EVT-0001075,False,4.62,67,HIGH,True
EVT-0001076,False,3.97,26,LOW,False
EVT-0001077,False,3.08,30,MEDIUM,False
EVT-0001078,False,7.79,30,MEDIUM,False
EVT-0001079,False,1.35,30,MEDIUM,False
EVT-0001080,False,4.83,42,MEDIUM,True
EVT-0001081,False,0.96,29,LOW,False
EVT-0001082,False,5.48,45,MEDIUM,False
EVT-0001083,False,3.78,30,MEDIUM,False
EVT-0001084,False,4.29,37,MEDIUM,False
EVT-0001085,False,7.42,39,MEDIUM,False
EVT-0001086,False,2.1,23,LOW,False
EVT-0001087,True,7.13,53,HIGH,False
EVT-0001088,False,5.8,43,MEDIUM,False
EVT-0001089,False,1.22,44,MEDIUM,False
EVT-0001090,False,5.94,51,HIGH,True
EVT-0001091,False,5.05,28,LOW,False
EVT-0001092,False,7.54,71,HIGH,True
EVT-0001093,True,2.84,22,LOW,False
EVT-0001094,False,6.04,42,MEDIUM,False
EVT-0001095,False,2.99,43,MEDIUM,False
EVT-0001096,False,7.91,74,CRITICAL,True
EVT-0001097,False,7.52,62,HIGH,False
EVT-0001098,False,4.71,29,LOW,False
EVT-0001099,False,5.93,28,LOW,False
EVT-0001100,False,3.04,30,MEDIUM,False
EVT-0001101,False,5.87,30,MEDIUM,False
EVT-0001102,False,5.81,32,MEDIUM,False
EVT-0001103,False,6.8,44,MEDIUM,False
EVT-0001104,False,4.89,48,MEDIUM,False
EVT-0001105,False,2.33,31,MEDIUM,False
EVT-0001106,False,3.87,42,MEDIUM,False
EVT-0001107,False,7.76,41,MEDIUM,True
EVT-0001108,False,3.31,33,MEDIUM,False
EVT-0001109,False,4.35,50,HIGH,True
EVT-0001110,False,5.09,29,LOW,False
EVT-0001111,False,6.77,32,MEDIUM,True
EVT-0001112,False,4.21,31,MEDIUM,False
EVT-0001113,False,6.23,65,HIGH,True
EVT-0001114,True,6.11,38,MEDIUM,True
EVT-0001115,False,6.45,33,MEDIUM,True
EVT-0001116,False,4.06,43,MEDIUM,False
EVT-0001117,False,4.62,20,LOW,False
EVT-0001118,True,5.02,49,MEDIUM,False
EVT-0001119,False,2.87,19,LOW,False
EVT-0001120,True,6.65,63,HIGH,True
EVT-0001121,False,6.09,34,MEDIUM,True
EVT-0001122,True,10.07,64,HIGH,True
EVT-0001123,True,7.79,55,HIGH,False
EVT-0001124,False,6.32,31,MEDIUM,False
EVT-0001125,True,5.77,45,MEDIUM,False
EVT-0001126,False,3.85,43,MEDIUM,False
EVT-0001127,False,1.62,31,MEDIUM,False
EVT-0001128,False,5.45,40,MEDIUM,False
EVT-0001129,False,5.53,33,MEDIUM,False
EVT-0001130,False,3.81,34,MEDIUM,False
EVT-0001131,False,2.21,23,LOW,False
EVT-0001132,False,5.56,43,MEDIUM,True
EVT-0001133,False,8.36,75,CRITICAL,True
EVT-0001134,False,6.22,29,LOW,False
EVT-0001135,False,3.24,28,LOW,False
EVT-0001136,False,5.08,32,MEDIUM,False
EVT-0001137,False,7.01,40,MEDIUM,False
EVT-0001138,True,7.23,60,HIGH,True
EVT-0001139,False,5.5,49,MEDIUM,False
EVT-0001140,False,4.0,20,LOW,False
EVT-0001141,False,5.52,47,MEDIUM,False
EVT-0001142,False,5.79,42,MEDIUM,False
EVT-0001143,False,7.66,45,MEDIUM,False
EVT-0001144,True,5.83,50,HIGH,False
EVT-0001145,False,2.32,25,LOW,False
EVT-0001146,False,5.29,20,LOW,False
EVT-0001147,False,5.08,31,MEDIUM,False
EVT-0001148,False,3.28,31,MEDIUM,False
EVT-0001149,False,3.42,37,MEDIUM,False
EVT-0001150,False,6.35,38,MEDIUM,False
EVT-0001151,False,6.84,46,MEDIUM,False
EVT-0001152,True,5.1,54,HIGH,True
EVT-0001153,True,4.29,47,MEDIUM,False
EVT-0001154,False,4.11,38,MEDIUM,False
EVT-0001155,False,7.18,45,MEDIUM,False
EVT-0001156,False,5.43,20,LOW,False
EVT-0001157,False,4.81,51,HIGH,False
EVT-0001158,True,7.26,48,MEDIUM,False
EVT-0001159,False,5.53,44,MEDIUM,False
EVT-0001160,True,3.79,54,HIGH,True
EVT-0001161,False,2.9,43,MEDIUM,False
EVT-0001162,False,3.18,23,LOW,True
EVT-0001163,False,4.55,42,MEDIUM,False
EVT-0001164,False,6.59,22,LOW,True
EVT-0001165,False,6.35,65,HIGH,True
